view_id_placeholder,user_guid_fk,product_guid_fk,viewed_at,duration_ms
1,usr-234fbdd2,prod-8bf7c145,2023-04-24,158536
1,usr-f8c573d0,prod-aea5f421,2023-11-17,9776
1,usr-8f56139f,prod-6f36e6c5,2023-04-16,294344
1,usr-cddb9eb8,prod-9981ff8b,2023-03-03,94622
1,usr-8ccd0a83,prod-01aa629c,2023-04-13,4303
1,usr-945db540,prod-e7ddc00c,2023-10-23,268210
1,usr-b137c1a6,prod-ed1eea77,2023-09-26,68420
1,usr-7d09fa26,prod-9adea5b3,2023-05-11,5103
1,usr-bdf3b479,prod-6ff83f8b,2023-11-16,124015
1,usr-479baf6a,prod-a4bc073e,2023-04-11,293941
1,usr-5947e2fd,prod-df719e6e,2023-08-23,159050
1,usr-0a1ed326,prod-07548d87,2023-03-19,15669
1,usr-ee899f62,prod-9a513801,2023-03-03,254062
1,usr-dc0db5f4,prod-fbf6bd99,2023-09-13,37797
1,usr-d6578220,prod-7aa602f4,2023-10-02,42354
1,usr-463f3f17,prod-f5bf24d2,2024-01-20,245098
1,usr-b4b12cc2,prod-3c827324,2023-02-11,164533
1,usr-40ec6fc3,prod-f39de523,2023-11-23,125219
1,usr-0dd354a2,prod-d5e7322d,2024-01-04,295196
1,usr-89bb5a1a,prod-c53a8293,2023-03-11,66668
1,usr-c9863c05,prod-b6a06860,2023-10-15,199244
1,usr-d317658b,prod-e340f32e,2024-01-03,291598
1,usr-4c948415,prod-78ad9ef2,2023-05-07,113635
1,usr-17c0fe92,prod-e7feadeb,2023-07-14,286913
1,usr-c7763c08,prod-94cc5b77,2023-06-06,283628
1,usr-689346a2,prod-9302f527,2023-08-12,191816
1,usr-00813da2,prod-64e25edc,2023-05-30,257862
1,usr-86d78b9c,prod-f37f16c0,2023-05-28,89334
1,usr-91a20c83,prod-2cf71890,2023-03-30,247198
1,usr-872b9290,prod-83419b01,2023-07-06,15265
1,usr-3789691f,prod-fe5fccba,2023-01-25,72547
1,usr-04469108,prod-5da78f52,2023-03-07,66914
1,usr-ed64bc7a,prod-d5ec3448,2023-06-11,89743
1,usr-32e97dce,prod-2c5fee18,2023-06-30,199866
1,usr-406894bd,prod-bf99080d,2023-07-15,45205
1,usr-3bc89738,prod-8b7b7b46,2023-10-05,144764
1,usr-3012b316,prod-5485e107,2023-08-25,254990
1,usr-d317658b,prod-26a1a3ec,2023-04-17,172680
1,usr-4a4ef4ec,prod-e649174a,2023-10-14,147380
1,usr-c73ab85e,prod-a3071d5e,2023-08-14,85037
1,usr-82ddf0af,prod-580823b2,2023-12-25,294706
1,usr-035c84bc,prod-9db32454,2023-07-28,291763
1,usr-b2838242,prod-953522c5,2023-01-25,179951
1,usr-575220b6,prod-bff2177a,2023-11-23,299217
1,usr-b66b3945,prod-0acdf77b,2023-08-12,264005
1,usr-effdbab4,prod-e91962ed,2023-03-21,5417
1,usr-c7763c08,prod-a7643bb2,2024-01-15,84258
1,usr-b4cbcbcc,prod-ea7cbce7,2023-10-20,73171
1,usr-872b9290,prod-ec11ba36,2023-03-13,19122
1,usr-d696626f,prod-214a57e1,2023-03-24,205372
1,usr-91a20c83,prod-9f3b4137,2023-08-27,299171
1,usr-a3b882b4,prod-965f3c8c,2023-10-29,70893
1,usr-69441f05,prod-4839f5cd,2023-02-05,64660
1,usr-d4b3ddf8,prod-8d3ee22a,2023-10-02,170571
1,usr-73829c28,prod-5701d014,2024-01-04,166104
1,usr-effdbab4,prod-518ab8e7,2023-01-20,94475
1,usr-0e3f3ded,prod-5dd79e5c,2023-11-07,285532
1,usr-292d3f03,prod-68e4f9a7,2023-10-30,42623
1,usr-0e884c91,prod-be37517c,2023-12-22,33314
1,usr-0d4459b0,prod-ddc4c95c,2023-03-18,153799
1,usr-36cfb7e9,prod-28ecb05e,2023-02-20,150717
1,usr-44db6678,prod-d2ec6df3,2023-11-10,88371
1,usr-0b62c162,prod-13efe102,2023-12-31,135526
1,usr-7997105c,prod-38ebb9ac,2023-08-12,203755
1,usr-3f3512e2,prod-752452b5,2023-05-14,224897
1,usr-5fabae9d,prod-4a93ef39,2023-03-25,245843
1,usr-512d2cb2,prod-aaf1d713,2023-09-25,61489
1,usr-222855a6,prod-07297394,2023-09-24,199913
1,usr-a3b882b4,prod-751c4b5d,2023-07-13,257263
1,usr-c53ff454,prod-74aca165,2023-11-05,259123
1,usr-0a1ed326,prod-9358f22b,2023-11-26,139629
1,usr-5ce8e59e,prod-8fa1a672,2023-12-22,92469
1,usr-cd3f99ef,prod-6573e0c2,2023-06-08,270666
1,usr-765f33ed,prod-c047f19c,2023-08-20,265634
1,usr-db29db64,prod-0c208bf0,2024-01-29,195072
1,usr-fb750c80,prod-8d64b2a9,2024-01-14,293357
1,usr-15317707,prod-c3e4c128,2023-07-19,187859
1,usr-b4cbcbcc,prod-1950b642,2023-10-08,35511
1,usr-81801aa9,prod-fc228198,2023-01-11,73543
1,usr-323f5e0a,prod-10a9bd78,2023-11-10,207527
1,usr-a0575353,prod-c07a2235,2023-12-15,46185
1,usr-30081e8e,prod-0aca6087,2023-06-24,92455
1,usr-732748d8,prod-e55a0f20,2023-10-29,60380
1,usr-3fcf37a4,prod-ffa8f4f3,2023-10-13,96925
1,usr-a5489e02,prod-c970bddb,2023-11-08,111612
1,usr-036f8de2,prod-c2a3345e,2023-02-23,264075
1,usr-51c29118,prod-c99b0529,2023-05-30,174825
1,usr-9526250e,prod-21a50e26,2023-06-05,110713
1,usr-732748d8,prod-9f3b4137,2024-01-02,154374
1,usr-e38ad911,prod-74aca165,2023-12-30,177882
1,usr-b2838242,prod-b08bfc47,2023-08-14,172594
1,usr-a28df583,prod-60f0fcbe,2023-06-24,127196
1,usr-7def6563,prod-57981d12,2023-11-05,262814
1,usr-eb148047,prod-164b2859,2023-12-26,116522
1,usr-5947e2fd,prod-26f20fe7,2023-04-05,36968
1,usr-e38ad911,prod-45e50f9a,2023-12-08,229210
1,usr-89bb5a1a,prod-8b7b7b46,2023-12-09,132460
1,usr-98602e22,prod-31b07816,2023-03-24,143884
1,usr-5fddd5e0,prod-3f72da47,2023-09-21,22477
1,usr-59abca28,prod-fcfcc63d,2023-02-10,114201
1,usr-4a41ac76,prod-b40c19cb,2023-01-25,121648
1,usr-057215aa,prod-602a79bb,2023-02-20,144860
1,usr-82955b44,prod-22d20f94,2023-03-01,154461
1,usr-3f5854f3,prod-edb5319f,2023-09-30,288619
1,usr-184a79ab,prod-1cf005a1,2023-11-04,95362
1,usr-680aa584,prod-4e5b31ec,2023-04-18,263776
1,usr-3b4003ba,prod-9dadf5dd,2023-06-01,271950
1,usr-4535bf6e,prod-e4ad7ee5,2024-01-24,223833
1,usr-4d884589,prod-8972f6a5,2023-05-18,96606
1,usr-5fddd5e0,prod-34068f6c,2024-01-11,97576
1,usr-c53ff454,prod-61683336,2023-02-05,20183
1,usr-70c09b42,prod-5570e47a,2024-01-15,144648
1,usr-1a279f8e,prod-0a24c602,2023-05-08,238677
1,usr-32807830,prod-c09ae494,2023-03-05,208791
1,usr-ce9dc48c,prod-61b9b533,2023-08-30,2741
1,usr-333c0324,prod-62f532cb,2023-10-17,28333
1,usr-ee4589ed,prod-1a28bbb8,2023-09-17,195906
1,usr-014cee71,prod-fb08d87b,2023-09-21,263679
1,usr-222855a6,prod-46505ab4,2024-01-11,13706
1,usr-dde6c7ef,prod-df8ea89a,2023-09-16,18986
1,usr-085637fb,prod-80588a13,2023-10-23,49662
1,usr-53a34ca3,prod-953522c5,2023-12-18,125459
1,usr-70fc0373,prod-0aca6087,2023-08-19,77706
1,usr-fe43756d,prod-1d6acb60,2023-12-31,201596
1,usr-b591edda,prod-6b6634de,2023-03-27,257164
1,usr-3f5854f3,prod-ccf673f2,2023-12-09,222183
1,usr-410bd52a,prod-681aa7e3,2023-01-26,11974
1,usr-945db540,prod-3b1fe69d,2023-06-15,24949
1,usr-e7daae4a,prod-46505ab4,2024-01-25,13668
1,usr-518a9ac3,prod-2b34deb9,2023-02-23,43231
1,usr-43fdba01,prod-28b2893b,2024-01-21,114739
1,usr-3979c521,prod-7643f23e,2023-01-13,161604
1,usr-d96c63ee,prod-13e64de5,2023-04-19,227987
1,usr-1a279f8e,prod-2db34149,2023-12-22,248793
1,usr-1baaeacf,prod-9f677601,2023-02-24,291419
1,usr-dcbc1ac7,prod-5edd28f5,2023-05-01,53788
1,usr-258b7744,prod-c99b0529,2023-11-19,108032
1,usr-c73ab85e,prod-8972f6a5,2023-07-09,149681
1,usr-563172d2,prod-db64369b,2023-11-08,91852
1,usr-0b62c162,prod-5570e47a,2023-02-07,114564
1,usr-e7daae4a,prod-f6da1737,2023-10-11,56850
1,usr-70c09b42,prod-a7643bb2,2023-08-26,106445
1,usr-2dcc6710,prod-9e75ceae,2023-07-31,205047
1,usr-5d8185a2,prod-995a982a,2023-07-14,203656
1,usr-7779e4d2,prod-5cd3d5ea,2023-03-02,136647
1,usr-7b4bb4bc,prod-14a2228d,2023-03-10,68376
1,usr-bc585e1d,prod-ea4cbcad,2024-01-08,218561
1,usr-724e9af6,prod-0be6baed,2023-10-22,4745
1,usr-77ce3cff,prod-26f20fe7,2023-10-16,98553
1,usr-f854ca85,prod-cef52229,2023-05-27,253435
1,usr-7997105c,prod-a6dd2e78,2023-02-14,246473
1,usr-372dec69,prod-72d3a3b4,2023-05-19,190829
1,usr-75a0bce6,prod-6fbebbe9,2023-06-16,226602
1,usr-4f0217be,prod-136e99aa,2023-11-25,50280
1,usr-dc7e2922,prod-73a3d9b6,2023-11-06,50273
1,usr-63bd7d24,prod-10fc5640,2023-08-29,100129
1,usr-500bbe54,prod-0286aee1,2023-04-14,160056
1,usr-c9863c05,prod-31ea9712,2023-03-21,114038
1,usr-37b139a0,prod-977849d2,2023-12-07,157494
1,usr-eb444eae,prod-afd6b625,2023-01-31,267602
1,usr-c670e3f5,prod-69232bd9,2023-10-09,61832
1,usr-86c2b66b,prod-e160191a,2023-08-01,266839
1,usr-258b7744,prod-2d6a7b1a,2023-09-22,203634
1,usr-920f9794,prod-595b6ae2,2023-09-24,139451
1,usr-42a224cd,prod-3bcf8901,2023-02-22,87236
1,usr-0f2e67ed,prod-7b23b5df,2023-09-27,176389
1,usr-3363230e,prod-f81f5de2,2023-12-28,97125
1,usr-d96c63ee,prod-752452b5,2024-01-03,235754
1,usr-ebce95ed,prod-95813a9d,2023-04-17,229813
1,usr-791413bf,prod-c047f19c,2024-01-08,258371
1,usr-4f0217be,prod-74aca165,2023-11-10,43017
1,usr-5911ec33,prod-34068f6c,2023-01-20,222409
1,usr-2050c20f,prod-f100f1d1,2023-06-10,296256
1,usr-9ddcee95,prod-a3071d5e,2023-03-23,220454
1,usr-791413bf,prod-e77d8328,2023-03-15,53434
1,usr-7da859d3,prod-68b9abb4,2023-09-30,263961
1,usr-881561f2,prod-4347d27a,2023-06-06,211406
1,usr-aded0a89,prod-41ff6581,2023-03-17,212243
1,usr-91326388,prod-8d280ac1,2023-08-29,37654
1,usr-1e6e7597,prod-c07a2235,2023-09-01,286134
1,usr-36542e8a,prod-0616e6b0,2023-12-19,90757
1,usr-68677915,prod-84bbe60e,2023-09-30,171440
1,usr-bef7e942,prod-73ed4bbc,2023-05-18,265838
1,usr-53a34ca3,prod-375c456e,2023-02-14,87480
1,usr-e911e6f4,prod-ad3236f1,2023-05-05,127561
1,usr-a8e79038,prod-5fafe853,2023-06-13,293952
1,usr-2050c20f,prod-883765c4,2023-05-31,171685
1,usr-e4d9c4ab,prod-e91962ed,2023-10-26,168381
1,usr-cddb9eb8,prod-e30b8805,2023-09-10,256721
1,usr-436cf9e2,prod-16aa2815,2023-02-20,61649
1,usr-06930d2f,prod-650a1e42,2023-07-13,47451
1,usr-a29c3b3d,prod-e5de988e,2023-08-14,257372
1,usr-61132021,prod-c9d749fb,2023-11-23,156549
1,usr-c7872d7d,prod-5d66a87b,2023-01-25,296497
1,usr-f2e077f5,prod-d1ba183f,2023-03-21,134085
1,usr-a903ccdf,prod-e03c0ed6,2023-06-13,67671
1,usr-e5576fac,prod-5edd28f5,2023-12-17,133975
1,usr-463f5ed7,prod-66902403,2023-05-17,165498
1,usr-057215aa,prod-b779c634,2023-03-28,209599
1,usr-1b518e43,prod-4bdad0eb,2023-09-22,288989
1,usr-b2838242,prod-da7d9216,2023-02-02,171843
1,usr-69d7cde7,prod-98b24359,2023-11-05,269152
1,usr-4a41ac76,prod-7dedd480,2023-01-20,50083
1,usr-463dd2ea,prod-b08abd89,2023-06-29,92151
1,usr-9ddcee95,prod-effe7953,2023-11-08,54197
1,usr-42c11654,prod-d49bf257,2023-08-30,157132
1,usr-8305d36e,prod-796c9a39,2023-07-23,256635
1,usr-a3b882b4,prod-0df0dd13,2023-12-01,120010
1,usr-4d884589,prod-bf2be8b5,2023-02-04,278836
1,usr-61c15ac5,prod-13e64de5,2023-06-18,233028
1,usr-a2de5aa0,prod-4f7bdccf,2023-09-23,142114
1,usr-1e5174b4,prod-df3690cd,2023-10-04,172912
1,usr-85d06d7e,prod-24c44842,2024-01-25,278107
1,usr-04092699,prod-a9ce1aa5,2023-04-28,155034
1,usr-10ed81ee,prod-9f3b4137,2023-07-20,191169
1,usr-85d06d7e,prod-ec954ade,2023-06-15,80480
1,usr-144c1c07,prod-64b3b180,2023-06-27,201052
1,usr-63584fd4,prod-15a0f89a,2023-05-03,151609
1,usr-10ed81ee,prod-6976eb6b,2023-03-28,24154
1,usr-e6157de7,prod-aea5f421,2023-06-21,277837
1,usr-93b0d39b,prod-93c2db22,2023-05-18,186890
1,usr-a7c07891,prod-a9ce1aa5,2023-12-20,166035
1,usr-dd00e10f,prod-dd9ed0b3,2023-12-16,89419
1,usr-c6d2f5b4,prod-b51d0fe2,2023-05-29,21552
1,usr-fa1c446b,prod-99b36aa4,2023-12-19,172195
1,usr-92d253cc,prod-ce41021c,2024-01-31,7970
1,usr-7def6563,prod-ad996240,2023-05-02,113323
1,usr-89b64594,prod-64e25edc,2023-11-24,292374
1,usr-ce9dc48c,prod-6e8f53c5,2023-08-17,170775
1,usr-72ccffda,prod-7c51c38e,2023-08-21,195627
1,usr-3e625a7c,prod-0aca6087,2023-05-10,276260
1,usr-c4bd75e0,prod-4f5d209c,2023-11-29,13516
1,usr-1e5174b4,prod-667db905,2023-09-21,195998
1,usr-1a279f8e,prod-8fef4ee9,2023-10-10,17998
1,usr-3ec37cbe,prod-4839f5cd,2023-12-23,56064
1,usr-e6157de7,prod-2eafe68f,2023-12-17,269895
1,usr-02baa55b,prod-fc4d0413,2023-12-02,162011
1,usr-7a56117b,prod-308bee06,2023-07-11,247156
1,usr-920f9794,prod-eb4cda81,2023-09-16,11700
1,usr-6cf48cda,prod-44a894f7,2024-01-30,43231
1,usr-bf907aca,prod-70083921,2024-01-16,28274
1,usr-44db6678,prod-fcfcc63d,2023-02-17,289846
1,usr-321cbcc1,prod-2187e0c8,2023-09-02,233156
1,usr-575220b6,prod-46eb1406,2023-06-19,158953
1,usr-ac4eb6d9,prod-e8f5ee17,2023-10-25,52758
1,usr-87bed5f2,prod-afc38acf,2023-03-24,226257
1,usr-c650182a,prod-4f7bdccf,2023-11-27,143337
1,usr-17ffe674,prod-f6da1737,2023-08-09,253566
1,usr-586b34e0,prod-36cd9bc4,2023-12-02,134224
1,usr-17ffe674,prod-1b99645a,2023-01-30,140832
1,usr-753c30a3,prod-cc140a72,2023-02-06,241578
1,usr-6cf48cda,prod-99e15a9c,2023-02-10,51839
1,usr-cddb9eb8,prod-873c7d34,2023-10-22,250041
1,usr-54f907d6,prod-df719e6e,2023-06-19,230641
1,usr-707be311,prod-0aec690a,2023-05-07,105563
1,usr-eb444eae,prod-2d28bc3e,2023-03-25,31758
1,usr-888b4b2d,prod-3c827324,2023-10-01,25610
1,usr-a5d3d498,prod-8fa1a672,2023-08-30,253694
1,usr-4f0217be,prod-9fe69460,2023-04-26,106602
1,usr-faf79ac7,prod-68e4f9a7,2023-03-08,252967
1,usr-1e6e7597,prod-43d33fcb,2023-01-11,268943
1,usr-63584fd4,prod-31d37f6b,2023-11-06,288221
1,usr-40e56a4d,prod-ca886ffa,2023-01-14,16817
1,usr-f43eed59,prod-0c01f40b,2023-06-10,258367
1,usr-54312746,prod-649f19e5,2023-08-22,135467
1,usr-3979c521,prod-b7231796,2023-08-06,265739
1,usr-945db540,prod-b6a06860,2023-03-31,213193
1,usr-2dcc6710,prod-7a66d728,2023-01-18,232994
1,usr-c6d706a3,prod-bbabf535,2023-05-31,43563
1,usr-fe0f8e9d,prod-1e410105,2023-03-23,292200
1,usr-ef115f72,prod-18b09873,2023-03-17,175577
1,usr-ef115f72,prod-be37517c,2024-01-13,156672
1,usr-3f3512e2,prod-43183285,2023-11-14,78782
1,usr-16d0b48f,prod-a7d63ad5,2023-05-11,164207
1,usr-2a83dee9,prod-e3c9d1af,2023-01-10,239620
1,usr-fb750c80,prod-a77bf55c,2023-04-17,81461
1,usr-e2cd8c52,prod-343fdd35,2023-10-18,180095
1,usr-c670e3f5,prod-0416a4f1,2023-12-23,30002
1,usr-a903ccdf,prod-15a0f89a,2023-11-22,237220
1,usr-cd35d433,prod-b51d0fe2,2023-05-03,189522
1,usr-8c46fb91,prod-356128dc,2023-11-10,206109
1,usr-a5153815,prod-04f1fa98,2023-03-26,152143
1,usr-fde8678d,prod-b40c19cb,2023-09-28,27675
1,usr-39360c70,prod-dbdbd91d,2023-11-28,253111
1,usr-488b1038,prod-71b24e4e,2023-07-04,248051
1,usr-dc0db5f4,prod-980f4cf3,2023-09-03,144417
1,usr-c87855e9,prod-9dadf5dd,2024-01-05,215137
1,usr-14139641,prod-090182b5,2023-03-03,28438
1,usr-8f56139f,prod-59cc2fb5,2023-09-02,158640
1,usr-cb33f9e9,prod-4b20d447,2023-11-07,214776
1,usr-5fabae9d,prod-e3d53669,2023-06-19,220844
1,usr-258b7744,prod-00f7d7b8,2023-09-05,65048
1,usr-9b08ab5d,prod-9f677601,2023-10-16,204283
1,usr-6c218f42,prod-4c8ed389,2023-10-30,187587
1,usr-3caec992,prod-c2a3345e,2023-07-02,126334
1,usr-044cfa1f,prod-b08bfc47,2023-12-07,200958
1,usr-e2cd8c52,prod-9a513801,2023-03-21,11744
1,usr-e0347164,prod-aa51de60,2023-06-11,136000
1,usr-d96c63ee,prod-9981ff8b,2023-01-31,17085
1,usr-ab374ed1,prod-3b95509a,2023-10-06,134309
1,usr-518a9ac3,prod-681aa7e3,2023-07-05,111907
1,usr-fe050a4a,prod-8fa1a672,2023-12-16,214607
1,usr-e7daae4a,prod-13e64de5,2023-10-27,174189
1,usr-ebce95ed,prod-08adf778,2023-05-10,37890
1,usr-4a2043e9,prod-7731e367,2023-10-17,70979
1,usr-226686e4,prod-b765d182,2023-11-12,294746
1,usr-c7872d7d,prod-a8852e68,2023-06-23,157643
1,usr-4d884589,prod-7c51c38e,2023-08-22,260581
1,usr-a4db4a49,prod-14a2228d,2023-02-09,295898
1,usr-a4a6fc95,prod-852f7846,2023-08-22,269341
1,usr-dea79880,prod-308bee06,2023-06-17,101656
1,usr-bbcf7f8b,prod-68e4f9a7,2023-04-22,161756
1,usr-1dfc1beb,prod-10fc5640,2023-04-06,293761
1,usr-8305d36e,prod-28b2893b,2023-01-22,112345
1,usr-b57cdd8e,prod-2e19d8e9,2023-03-11,199686
1,usr-e43aa2c9,prod-68e4f9a7,2023-08-21,89958
1,usr-17ffe674,prod-93c2db22,2023-09-21,110850
1,usr-cf2a6e29,prod-a48b876f,2023-01-17,88867
1,usr-fffbf315,prod-6d2f0390,2023-07-14,36501
1,usr-9fb272d0,prod-968a03f6,2023-01-20,26012
1,usr-3d7299a5,prod-269e3591,2023-10-13,288566
1,usr-316ae0a8,prod-4c8ed389,2023-05-01,122737
1,usr-0e884c91,prod-bf99080d,2023-12-22,175197
1,usr-4d884589,prod-f3839304,2023-04-21,157421
1,usr-a6077c58,prod-b2f581fe,2023-04-11,193314
1,usr-a5489e02,prod-3eb06c98,2023-07-30,123878
1,usr-ece69e4b,prod-802f569c,2023-06-25,204151
1,usr-ef115f72,prod-31b07816,2023-12-29,272427
1,usr-258b7744,prod-6b6634de,2023-12-21,26564
1,usr-689346a2,prod-f2778f8a,2023-12-10,176691
1,usr-878e7410,prod-5e37640f,2023-04-17,276378
1,usr-b66b3945,prod-0c162ffe,2023-12-27,197961
1,usr-1a279f8e,prod-fb08d87b,2023-05-25,189513
1,usr-8f56139f,prod-2428adcc,2024-01-17,260332
1,usr-c078555c,prod-19ace41f,2023-05-12,230786
1,usr-5fabae9d,prod-0aaa2aa9,2023-03-13,247877
1,usr-b7be189e,prod-2fe3d8e7,2023-10-13,149528
1,usr-fcdd5bef,prod-963622e4,2023-09-22,53597
1,usr-fe0f8e9d,prod-18b65069,2023-12-08,184372
1,usr-814f938d,prod-0c01f40b,2023-08-30,34844
1,usr-b0ca75f8,prod-5a084a3d,2023-11-04,70762
1,usr-0d4459b0,prod-5e702ed5,2023-03-13,52550
1,usr-13270652,prod-3f72da47,2023-05-13,168482
1,usr-26f11021,prod-3b1fe69d,2023-11-21,209994
1,usr-f86f185d,prod-d4f3fa6d,2024-01-14,267646
1,usr-9b08ab5d,prod-5e77a43c,2023-03-07,3285
1,usr-872b9290,prod-f49002f5,2023-03-13,41473
1,usr-4797aeb5,prod-def65f9a,2023-09-24,110448
1,usr-7da859d3,prod-e55a0f20,2023-10-17,17525
1,usr-d0eba0fd,prod-5371d259,2023-02-25,79180
1,usr-eacde6cf,prod-1ae10ede,2023-11-26,261046
1,usr-e911e6f4,prod-00f67a7d,2024-01-11,287124
1,usr-306cf904,prod-2e80d516,2023-04-20,132116
1,usr-b137c1a6,prod-426bf8e5,2023-11-16,157438
1,usr-9fb272d0,prod-2713b414,2023-07-25,226033
1,usr-92d253cc,prod-f1ebcb15,2023-07-30,151108
1,usr-4f391fc8,prod-efeacc5d,2023-10-23,115263
1,usr-ef3da3fe,prod-f76bb69e,2024-01-02,196290
1,usr-1953e006,prod-c8ac0dd4,2023-07-06,38885
1,usr-d0eba0fd,prod-2523535e,2023-12-08,272633
1,usr-2aaf6a56,prod-f0b6fa1d,2023-05-02,208629
1,usr-724e9af6,prod-ce953d2c,2023-11-16,104118
1,usr-2477a592,prod-e70e8dfc,2023-06-26,265965
1,usr-8f56139f,prod-9d49e1b8,2023-08-17,264835
1,usr-144c1c07,prod-5d66a87b,2024-01-23,23949
1,usr-b4cbcbcc,prod-9b491404,2023-06-07,71765
1,usr-a840ec19,prod-13fb3c2e,2023-10-23,170383
1,usr-ecd401c3,prod-97ef139c,2023-03-06,52680
1,usr-32807830,prod-f4523a88,2023-05-04,239137
1,usr-f040f72e,prod-dd44d6e0,2023-04-05,49342
1,usr-f040f72e,prod-246409d7,2023-02-07,149220
1,usr-d5c916af,prod-873c7d34,2023-10-07,238865
1,usr-71da06be,prod-9e99072a,2023-08-18,131750
1,usr-222855a6,prod-a6b57037,2023-10-07,288697
1,usr-3ee0a362,prod-e5de988e,2023-02-06,175646
1,usr-f854ca85,prod-a6dd2e78,2023-05-28,202807
1,usr-3bc89738,prod-2d28bc3e,2023-03-18,133012
1,usr-c078555c,prod-953522c5,2023-11-20,116080
1,usr-bbeaebb9,prod-9e75ceae,2023-06-12,115844
1,usr-ef3da3fe,prod-0a5df33f,2024-01-04,28948
1,usr-3915ac42,prod-5e77a43c,2023-06-03,158215
1,usr-fd97d539,prod-5ab36005,2023-01-10,179199
1,usr-17c0fe92,prod-c030197c,2023-05-15,138442
1,usr-70fc0373,prod-00225306,2023-02-11,32420
1,usr-436cf9e2,prod-cb15e366,2023-09-04,79872
1,usr-4467f9fa,prod-4c8ed389,2023-02-12,274706
1,usr-7e12a659,prod-e3d53669,2023-06-21,97131
1,usr-8feb7c1c,prod-c4151da2,2023-12-28,9114
1,usr-463f5ed7,prod-862b6947,2023-01-19,141713
1,usr-eb47641b,prod-3b74bd8b,2023-07-25,232454
1,usr-9ee9797d,prod-78784a5d,2023-10-12,152442
1,usr-0e3f3ded,prod-b317d5f8,2023-06-13,97697
1,usr-1dfc1beb,prod-aff8b8da,2023-05-21,214465
1,usr-ef8f4538,prod-4b20d447,2023-11-28,163853
1,usr-c6d706a3,prod-b1b8d6d8,2023-02-15,148862
1,usr-7a56117b,prod-0a5df33f,2023-03-05,267889
1,usr-3aab52ef,prod-1e410105,2023-10-17,277004
1,usr-4797aeb5,prod-3bcf8901,2023-02-13,217501
1,usr-f43eed59,prod-580823b2,2023-03-30,52266
1,usr-21eaae1d,prod-c9f49308,2023-11-02,250947
1,usr-efb688ff,prod-14a2228d,2023-02-22,53458
1,usr-c947eada,prod-5e37640f,2023-07-14,252430
1,usr-72426ec6,prod-602a79bb,2023-04-26,201116
1,usr-8bae6662,prod-f6b61abe,2023-03-24,240561
1,usr-28fafd3f,prod-8d280ac1,2023-04-14,140375
1,usr-918ce155,prod-8d525e30,2023-07-26,67465
1,usr-587c4c78,prod-8dde4f04,2023-01-22,79406
1,usr-bc9fcdb7,prod-977849d2,2023-12-07,50103
1,usr-9ee9797d,prod-f1cd8f9e,2023-02-03,142365
1,usr-44db6678,prod-f1ebcb15,2023-03-03,167173
1,usr-c6d706a3,prod-0a5d6713,2023-05-06,285029
1,usr-881561f2,prod-14a2228d,2023-12-25,137868
1,usr-0e884c91,prod-53a315e0,2023-09-15,157799
1,usr-2dcc6710,prod-29fba91e,2023-08-31,9327
1,usr-ae04a0b9,prod-c2e56198,2023-11-06,187380
1,usr-ba47117e,prod-fa992c25,2023-09-15,237002
1,usr-61132021,prod-ffe208b6,2023-06-01,91006
1,usr-154b2291,prod-d06bb122,2023-08-21,231780
1,usr-4d078e3d,prod-f23d07e7,2023-04-10,93921
1,usr-ece69e4b,prod-824a1fca,2023-12-04,265117
1,usr-d4b3ddf8,prod-15a0f89a,2023-07-24,43422
1,usr-e23b4e7d,prod-fecb9fbe,2023-10-31,216120
1,usr-3fcf37a4,prod-84bbe60e,2023-04-30,292686
1,usr-73829c28,prod-8877abf2,2023-11-20,173651
1,usr-4701e91e,prod-9aa8e19b,2023-06-25,265747
1,usr-cd35d433,prod-43183285,2023-06-23,212337
1,usr-c078555c,prod-9730ce76,2023-11-16,41033
1,usr-17ffe674,prod-df719e6e,2023-12-05,200068
1,usr-77f1c9d7,prod-afc38acf,2024-01-11,75454
1,usr-c078555c,prod-5e37640f,2023-02-18,208575
1,usr-aded0a89,prod-cf53929a,2023-02-09,175117
1,usr-53a34ca3,prod-f963b6fa,2023-06-26,152656
1,usr-24b1fe50,prod-5da78f52,2023-07-21,201656
1,usr-15d719e8,prod-14cb617e,2024-01-30,215096
1,usr-463f5ed7,prod-7b431519,2023-02-13,99229
1,usr-d96c63ee,prod-07548d87,2023-04-06,113834
1,usr-dde6c7ef,prod-1dbce41c,2023-10-09,61937
1,usr-323f5e0a,prod-701d7bc3,2023-08-07,191177
1,usr-ac90e43b,prod-da5eae5e,2023-01-22,271914
1,usr-50c31d2b,prod-b5b54587,2023-01-31,122649
1,usr-8e35de03,prod-78027b27,2023-03-08,1958
1,usr-bea395f0,prod-78ad9ef2,2023-09-27,30635
1,usr-a761421a,prod-6d6f3216,2023-08-20,226282
1,usr-4a4ef4ec,prod-0b39ac5d,2023-01-31,229456
1,usr-7e8b25eb,prod-22d20f94,2023-05-05,147371
1,usr-f639d715,prod-ea7cbce7,2023-06-24,259826
1,usr-513995eb,prod-919534d0,2023-05-27,277373
1,usr-e97e3af3,prod-8bf7c145,2023-12-19,84618
1,usr-870e140a,prod-64e25edc,2023-02-23,266722
1,usr-382112b4,prod-f4523a88,2023-11-15,134027
1,usr-ece69e4b,prod-1a153cf8,2023-12-23,243874
1,usr-2608ece1,prod-0968fae6,2024-01-08,26018
